ID,CVE-ID,CVSS-V3,CVSS-V2,SEVERITY,CWE-ID,Operating_System,Software_Component,Version,Impact,Affected_Hardware,Network_Requirements,Affected_Protocols,Authentication_Required,Privileges_Required,User_Interaction_Required,Vendor
694,CVE-2000-0194,,7.2,HIGH,NVD-CWE-Other,Linux,buildxconf in Corel Linux,,modify or create arbitrary files,,local,,No,,,Corel
695,CVE-2000-0195,,7.2,HIGH,NVD-CWE-Other,Linux,setxconf in Corel Linux,,local users can gain root access,,local,,No,,,Corel
696,CVE-2000-0196,,7.5,HIGH,NVD-CWE-Other,Linux,nmh package,,code execution,,remote,,,,,
697,CVE-2000-0197,,4.6,MEDIUM,NVD-CWE-Other,Windows,Windows NT scheduler,,privilege escalation,,local,,No,user level,Yes,
698,CVE-2000-0198,,5.0,MEDIUM,NVD-CWE-Other,,POP3 and IMAP servers,,denial of service,,remote,"POP3, IMAP",,,,MERCUR
699,CVE-2000-0199,,7.2,HIGH,NVD-CWE-Other,,Enterprise Manager for Microsoft SQL Server,7.0,weak encryption of sensitive data,,,,Yes,,No,Microsoft
700,CVE-2000-0200,,5.1,MEDIUM,NVD-CWE-Other,,Microsoft Clip Art Gallery,,"denial of service, code execution",,remote,,,,,Microsoft
701,CVE-2000-0201,,5.1,MEDIUM,NVD-CWE-Other,Windows,Internet Explorer,5.x,code execution,,remote,Microsoft Networking,,,Yes,Microsoft
702,CVE-2000-0202,,7.5,HIGH,NVD-CWE-Other,Windows,"Microsoft SQL Server, Microsoft Data Engine (MSDE)","7.0, 1.0",privilege gain,,remote,,,,No,Microsoft
703,CVE-2000-0203,,5.0,MEDIUM,NVD-CWE-Other,,Trend Micro OfficeScan client,,denial of service,,remote,12345,,,,Trend Micro
704,CVE-2000-0204,,5.0,MEDIUM,NVD-CWE-Other,,Trend Micro OfficeScan client,,denial of service,,remote,12345,,,,Trend Micro
705,CVE-2000-0205,,6.4,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
706,CVE-2000-0206,,6.2,MEDIUM,NVD-CWE-Other,Linux,Oracle 8.1.5.x,8.1.5.x,privilege escalation,,local,,,,,Oracle
707,CVE-2000-0207,,7.5,HIGH,NVD-CWE-Other,,SGI InfoSearch CGI program,infosrch.cgi,code execution,,remote,,,,,SGI
708,CVE-2000-0208,,5.0,MEDIUM,NVD-CWE-Other,,htdig (ht://Dig) CGI program htsearch,,read arbitrary files,,remote,,,,,
709,CVE-2000-0209,,7.6,HIGH,NVD-CWE-Other,,Lynx,2.x,"code execution, denial of service",,remote,HTTP,,,Yes,
710,CVE-2000-0210,,1.2,LOW,NVD-CWE-Other,,Sun Flex License Manager (FlexLM),,modify arbitrary files,,local,,,,,Sun
711,CVE-2000-0211,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
712,CVE-2000-0212,,5.0,MEDIUM,NVD-CWE-Other,,InterAccess TelnetD Server,4.0,denial of service,,remote,Telnet,,,,InterAccess
713,CVE-2000-0213,,5.0,MEDIUM,NVD-CWE-Other,,Sambar server,,code execution,,remote,,,,,
714,CVE-2000-0214,,4.6,MEDIUM,NVD-CWE-Other,,FTP Explorer,,weak encryption for sensitive data,,,FTP,Yes,,,
715,CVE-2000-0215,,7.2,HIGH,NVD-CWE-Other,UnixWare,SCO cu program,7.x,privilege escalation,,local,,,,,SCO
716,CVE-2000-0216,,5.0,MEDIUM,NVD-CWE-Other,Windows,"Microsoft email clients in Outlook, Exchange, and Windows Messaging",,denial of service,,remote,,,,No,Microsoft
717,CVE-2000-0217,,5.1,MEDIUM,NVD-CWE-Other,,SSH,,control a client's X sessions,,remote,SSH,Yes,,Yes,
718,CVE-2000-0218,,7.2,HIGH,NVD-CWE-Other,,,,,,,,,,,
719,CVE-2000-0219,,7.2,HIGH,CWE-264,Red Hat 6.0,single user mode,,local users can gain root access,,local,,Yes,,Yes,Red Hat
720,CVE-2000-0220,,5.0,MEDIUM,NVD-CWE-Other,,ZoneAlarm,,sensitive system and network information exposure,,,cleartext,,,Yes,Zone Labs
721,CVE-2000-0221,,5.0,MEDIUM,NVD-CWE-Other,,Nautica Marlin bridge,,denial of service,,remote,"SNMP, UDP",,,,Nautica
722,CVE-2000-0222,,10.0,HIGH,NVD-CWE-Other,Windows 2000,Administrator password installation,,connect to ADMIN$ share without a password,,remote,,No,,,
723,CVE-2000-0223,,7.2,HIGH,NVD-CWE-Other,,,,,,,,,,,
724,CVE-2000-0224,,1.2,LOW,NVD-CWE-Other,SCO UnixWare,ARCserve agent,7.x,local attackers to gain root privileges,,local,,,,,ARCserve
725,CVE-2000-0225,,5.0,MEDIUM,NVD-CWE-Other,,Pocsag POC32 program,,unauthorized access to server port,,remote,,No,,,
726,CVE-2000-0226,,5.0,MEDIUM,NVD-CWE-Other,Windows,IIS 4.0,4.0,denial of service,,remote,HTTP,,,Yes,
727,CVE-2000-0227,,2.1,LOW,NVD-CWE-Other,Linux,Linux 2.2.x kernel,2.2.x,denial of service,,local,Unix domain sockets,No,,,
728,CVE-2000-0228,,5.0,MEDIUM,NVD-CWE-Other,Windows,Windows Media License Manager,,denial of service,,remote,,,,,Microsoft
729,CVE-2000-0229,,7.2,HIGH,NVD-CWE-Other,,gpm package,,privilege escalation,,local,,,user,Yes,
730,CVE-2000-0230,,7.2,HIGH,NVD-CWE-Other,,imwheel,,"code execution, privilege escalation to root",,local,,No,user,Yes,
731,CVE-2000-0231,,7.2,HIGH,NVD-CWE-Other,Linux,kcreatecd,,code execution with root privileges,,local,,,user level,,
732,CVE-2000-0232,,2.1,LOW,NVD-CWE-Other,Windows,"TCP/IP Printing Services, aka Print Services for Unix",,denial of service,,remote,TCP/IP,,,,Microsoft
733,CVE-2000-0233,,10.0,HIGH,NVD-CWE-Other,Linux,SuSE Linux IMAP server,,privilege gain,,remote,IMAP,Yes,,,SuSE
734,CVE-2000-0234,,5.0,MEDIUM,NVD-CWE-Other,,Cobalt RaQ2 and RaQ3,,view sensitive contents,,remote,,,,,Cobalt
735,CVE-2000-0235,,7.2,HIGH,NVD-CWE-Other,,huh program in the orville-write package,,local users can gain root privileges,,local,,,,,
736,CVE-2000-0236,,5.0,MEDIUM,NVD-CWE-Other,,Netscape Enterprise Server,,list server directories,,remote,HTTP,,,,Netscape
737,CVE-2000-0237,,6.4,MEDIUM,NVD-CWE-Other,,Netscape Enterprise Server with Web Publishing enabled,,"directory listing, possible further directory traversal",,remote,HTTP,,,GET request,Netscape
738,CVE-2000-0238,,5.0,MEDIUM,NVD-CWE-Other,,Norton AntiVirus for Internet Email Gateways,,denial of service,,remote,HTTP,,,No,Norton
739,CVE-2000-0239,,5.0,MEDIUM,NVD-CWE-Other,,MERCUR WebView WebMail server,,denial of service,,remote,HTTP,,,,
740,CVE-2000-0240,,5.0,MEDIUM,NVD-CWE-Other,,vqSoft vqServer program,,read arbitrary files,,remote,HTTP,,,,vqSoft
741,CVE-2000-0241,,5.0,MEDIUM,NVD-CWE-Other,,vqSoft vqServer,,privileges gain,,,,No,,,vqSoft
742,CVE-2000-0242,,5.0,MEDIUM,NVD-CWE-Other,,WindMail,,read arbitrary files or execute commands,,remote,,,,,
743,CVE-2000-0243,,5.0,MEDIUM,NVD-CWE-Other,,AnalogX SimpleServer:WWW HTTP server,1.03,denial of service,,remote,HTTP,,,,
744,CVE-2000-0244,,10.0,HIGH,NVD-CWE-Other,,Citrix ICA (Independent Computing Architecture) protocol,,weak encryption for user authentication,,,ICA,Yes,,,Citrix
745,CVE-2000-0245,,10.0,HIGH,NVD-CWE-Other,SGI IRIX,objectserver daemon,,create user accounts,,remote,,,,,SGI
746,CVE-2000-0246,,5.0,MEDIUM,NVD-CWE-Other,Windows,IIS 4.0 and 5.0,4.0 and 5.0,read the source code of ASP and other files,,remote,,,,,
747,CVE-2000-0247,,7.2,HIGH,NVD-CWE-Other,,Generic-NQS (GNQS),,local users can gain root privileges,,local,,,,,
748,CVE-2000-0248,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
749,CVE-2000-0249,,7.2,HIGH,NVD-CWE-Other,AIX,Fast Response Cache Accelerator (FRCA),,local users can modify arbitrary files,,local,,No,user level,,
750,CVE-2000-0250,,7.2,HIGH,NVD-CWE-Other,,crypt function in QNX,,decrypt passwords,,local,,,,,QNX
751,CVE-2000-0251,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
752,CVE-2000-0252,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
753,CVE-2000-0253,,10.0,HIGH,NVD-CWE-Other,,dansie shopping cart application,,modify sensitive purchase information,,remote,,,,hidden form fields,
754,CVE-2000-0254,,5.0,MEDIUM,NVD-CWE-Other,,dansie shopping cart application,,obtain the shopping cart database and configuration information,,remote,,,,,
755,CVE-2000-0255,,5.0,MEDIUM,NVD-CWE-Other,,Nbase-Xyplex EdgeBlaster router,,denial of service,,remote,,,,,Nbase-Xyplex
756,CVE-2000-0256,,7.5,HIGH,NVD-CWE-Other,,,,,,,,,,,
757,CVE-2000-0257,,7.5,HIGH,NVD-CWE-Other,,,,,,,,,,,
758,CVE-2000-0258,7.5,5.0,HIGH,CWE-20,Windows,IIS,,,,,,,,,
759,CVE-2000-0259,,7.2,HIGH,NVD-CWE-Other,Windows NT 4.0,Cryptography\Offload registry key used by the OffloadModExpo,,compromise the cryptographic keys of other users,,local,,,,,
760,CVE-2000-0260,,7.5,HIGH,NVD-CWE-Other,Windows,dvwssr.dll DLL in Microsoft Visual Interdev,1.0,denial of service or execute commands,,,,,,Yes,Microsoft
761,CVE-2000-0261,,5.0,MEDIUM,NVD-CWE-Other,,AVM KEN! web server,,read arbitrary files,,remote,,,,,
762,CVE-2000-0262,,5.0,MEDIUM,NVD-CWE-Other,,AVM KEN! ISDN Proxy server,,denial of service,,remote,ISDN,,,,AVM
763,CVE-2000-0263,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
764,CVE-2000-0264,,2.1,LOW,NVD-CWE-Other,,Panda Security 3.0,3.0,privilege escalation,,local,,,,Yes,Panda Security
765,CVE-2000-0265,,4.6,MEDIUM,NVD-CWE-Other,,Panda Security,3.0,,,local,,,,Yes,Panda
766,CVE-2000-0266,,2.6,LOW,NVD-CWE-Other,,Internet Explorer,5.01,code execution (via modifying the DOM properties to set the IFRAME to an arbitrary Javascript URL),,remote,,,,Yes,
767,CVE-2000-0267,,4.6,MEDIUM,NVD-CWE-Other,,Cisco Catalyst,5.4.x,access to enable mode,,,,No,,,Cisco
768,CVE-2000-0268,,5.0,MEDIUM,NVD-CWE-Other,,Cisco IOS,,,,,,,,,
769,CVE-2000-0269,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
770,CVE-2000-0270,,3.6,LOW,NVD-CWE-Other,,make-temp-name Lisp function in Emacs,20,symlink attack,,,,,,,
771,CVE-2000-0271,,4.6,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
772,CVE-2000-0272,,7.8,HIGH,NVD-CWE-Other,,RealNetworks RealServer,,denial of service,,remote,7070,,,,RealNetworks
773,CVE-2000-0273,,5.0,MEDIUM,NVD-CWE-Other,,PCAnywhere,,denial of service,,remote,,,,No,
774,CVE-2000-0274,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
775,CVE-2000-0275,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
776,CVE-2000-0276,,2.1,LOW,NVD-CWE-Other,BeOS,direct system calls,,,,,,,,,
777,CVE-2000-0277,,7.2,HIGH,CWE-254,Windows,Microsoft Excel,,,,,,,,,
778,CVE-2000-0278,,5.0,MEDIUM,NVD-CWE-Other,,SalesLogix Eviewer,,denial of service,,remote,HTTP,No,,,
779,CVE-2000-0279,,5.0,MEDIUM,NVD-CWE-Other,BeOS,BeOS,,denial of service,,remote,,,,,
780,CVE-2000-0280,,2.6,LOW,NVD-CWE-Other,,RealNetworks RealPlayer,,,,,,,,,
781,CVE-2000-0281,,2.1,LOW,NVD-CWE-Other,,Napster client,beta 5,denial of service,,remote,,,,,
782,CVE-2000-0282,,5.0,MEDIUM,NVD-CWE-Other,,TalentSoft webpsvr daemon in the Web+ shopping cart application,,read arbitrary files,,remote,,,,,TalentSoft
783,CVE-2000-0283,,6.4,MEDIUM,NVD-CWE-Other,,IRIX Performance Copilot,default installation,access sensitive system information,,remote,,,,,
784,CVE-2000-0284,,7.5,HIGH,NVD-CWE-Other,,,,,,,,,,,
785,CVE-2000-0285,,7.2,HIGH,NVD-CWE-Other,,XFree86,3.3.x,code execution,,local,,No,,Yes,
786,CVE-2000-0286,,2.1,LOW,NVD-CWE-Other,,X fontserver xfs,,denial of service,,local,,No,,,
787,CVE-2000-0287,,10.0,HIGH,NVD-CWE-Other,,BizDB CGI script,,arbitrary commands execution,,remote,,,,,
788,CVE-2000-0288,,5.0,MEDIUM,NVD-CWE-Other,,Infonautics getdoc.cgi,,bypass payment phase,,remote,,,,modified form variable,Infonautics
789,CVE-2000-0289,,5.0,MEDIUM,NVD-CWE-Other,Linux,IP masquerading,2.2.x,route UDP packets through the internal interface,,remote,UDP,,,,
790,CVE-2000-0290,,5.0,MEDIUM,NVD-CWE-Other,,Webstar HTTP server,,denial of service,,remote,HTTP,,,,
791,CVE-2000-0292,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
792,CVE-2000-0293,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
793,CVE-2000-0294,,7.2,HIGH,NVD-CWE-Other,,,,,,,,,,,
794,CVE-2000-0295,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
795,CVE-2000-0296,,7.2,HIGH,NVD-CWE-Other,,fcheck,,privileges gain,,local,,,,Yes,
796,CVE-2000-0297,,6.4,MEDIUM,NVD-CWE-Other,,Allaire Forums,2.0.5,bypass access restrictions,,remote,,,,,Allaire
797,CVE-2000-0298,,7.2,HIGH,NVD-CWE-Other,Windows 2000,unattended installation of Windows 2000 with the OEMPreinstall option,,insecure permissions,,,,,,,
798,CVE-2000-0299,,5.0,MEDIUM,NVD-CWE-Other,,WebObjects Developer,4.5,denial of service,,remote,HTTP,,,,
799,CVE-2000-0300,,10.0,HIGH,NVD-CWE-Other,,PcAnywhere,9.x,sniff and decrypt PcAnywhere or NT domain accounts,,remote,,,,,PcAnywhere
800,CVE-2000-0301,,5.0,MEDIUM,NVD-CWE-Other,,Ipswitch IMAIL server,6.02 and earlier,denial of service,,remote,,Yes,,,Ipswitch
801,CVE-2000-0302,,5.0,MEDIUM,NVD-CWE-Other,,Microsoft Index Server,,view the source code of ASP files,,remote,HTTP,,,,Microsoft
802,CVE-2000-0303,,6.4,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
803,CVE-2000-0304,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
804,CVE-2000-0305,,7.8,HIGH,CWE-399,,,,,,,,,,,
805,CVE-2000-0306,,10.0,HIGH,NVD-CWE-Other,SCO OpenServer,calserver,,root access,,remote,,,,No,
806,CVE-2000-0307,,5.0,MEDIUM,NVD-CWE-Other,"SCO UnixWare 2.1.x, OpenServer 5.05 and earlier",xserver,,denial of service,,,,,,,SCO
807,CVE-2000-0308,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
808,CVE-2000-0309,,2.1,LOW,NVD-CWE-Other,OpenBSD,i386 trace-trap handling,2.4,denial of service,,local,,,,,
809,CVE-2000-0310,,5.0,MEDIUM,NVD-CWE-Other,OpenBSD,IP fragment assembly,2.4,denial of service,,remote,,,,,
810,CVE-2000-0311,,2.1,LOW,NVD-CWE-Other,Windows 2000,Active Directory,,modify Active Directory information,,,,Yes,malicious user,,
811,CVE-2000-0312,,7.2,HIGH,NVD-CWE-Other,OpenBSD,cron,2.5,local users can gain root privileges,,local,,,,,
812,CVE-2000-0313,,4.6,MEDIUM,NVD-CWE-Other,OpenBSD,OpenBSD,2.6,change interface media configurations,,local,,,user,,
813,CVE-2000-0314,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
814,CVE-2000-0315,,5.0,MEDIUM,NVD-CWE-Other,"NetBSD 1.3.3, Linux",traceroute,1.3.3,spoofing attacks,,local,,No,unprivileged users,,
815,CVE-2000-0316,,7.2,HIGH,NVD-CWE-Other,,,,,,,,,,,
816,CVE-2000-0317,,7.2,HIGH,NVD-CWE-Other,Solaris 7,lpset,,code execution and privilege escalation to root,,local,,,,,
817,CVE-2000-0318,,7.5,HIGH,NVD-CWE-Other,,Atrium Mercur Mail Server,3.2,read other user's email and create arbitrary files,,local,,No,,,Atrium
818,CVE-2000-0319,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
819,CVE-2000-0320,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
820,CVE-2000-0321,,5.0,MEDIUM,NVD-CWE-Other,,IC Radius package,,denial of service,,remote,,,,,
821,CVE-2000-0322,,10.0,HIGH,NVD-CWE-Other,Red Hat,passwd.php3 CGI script in the Red Hat Piranha Virtual Server Package,,arbitrary commands execution,,local,,No,,,Red Hat
822,CVE-2000-0323,,7.6,HIGH,NVD-CWE-Other,,Microsoft Jet database engine,,modify text files,,,,,,,Microsoft
823,CVE-2000-0324,,5.0,MEDIUM,NVD-CWE-Other,,pcAnywhere,,,,,,,,,
824,CVE-2000-0325,,7.2,HIGH,NVD-CWE-Other,,Microsoft Jet database engine,,code execution,,,,,,Yes,Microsoft
825,CVE-2000-0326,,5.0,MEDIUM,NVD-CWE-Other,,Meeting Maker,,password sniffing and decryption,,remote,,No,,,
826,CVE-2000-0327,,7.6,HIGH,NVD-CWE-Other,,Microsoft Virtual Machine,,code execution,,remote,,,,Yes,Microsoft
827,CVE-2000-0328,,5.0,MEDIUM,NVD-CWE-Other,Windows,TCP initial sequence numbers (ISN) generation,NT 4.0,spoofing and session hijacking,,remote,TCP,,,,
828,CVE-2000-0329,,5.1,MEDIUM,NVD-CWE-Other,Windows,Microsoft ActiveX control,,code execution,,remote,,,,Yes,Microsoft
829,CVE-2000-0330,,7.6,HIGH,NVD-CWE-Other,"Windows 95, Windows 98",networking software,,code execution,,remote,,,,,
830,CVE-2000-0331,,5.0,MEDIUM,NVD-CWE-Other,"Windows NT, Windows 2000",Microsoft command processor (CMD.EXE),,denial of service,,local,,,,,Microsoft
831,CVE-2000-0332,,5.0,MEDIUM,NVD-CWE-Other,,UltraBoard.pl or UltraBoard.cgi CGI scripts,1.6,read arbitrary files,,remote,,,,,
832,CVE-2000-0333,,5.0,MEDIUM,NVD-CWE-Other,,"tcpdump, Ethereal and other sniffer packages",,denial of service,,remote,DNS,,,,
833,CVE-2000-0334,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
834,CVE-2000-0335,,7.5,HIGH,NVD-CWE-Other,,glibc,2.1.3,spoof DNS query results,,local,DNS,,,,
835,CVE-2000-0336,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
836,CVE-2000-0337,,7.2,HIGH,NVD-CWE-Other,,,,,,,,,,,
837,CVE-2000-0338,,5.0,MEDIUM,NVD-CWE-Other,,Concurrent Versions Software (CVS),,denial of service,,local,,,,Yes,
838,CVE-2000-0339,,7.5,HIGH,NVD-CWE-Other,,ZoneAlarm,2.1.10 and earlier,bypass firewall rules,,remote,UDP (port 67),,,,ZoneAlarm
839,CVE-2000-0340,,7.2,HIGH,NVD-CWE-Other,SuSE Linux,Gnomelib,6.3,arbitrary commands execution,,local,,,,,
840,CVE-2000-0341,,5.0,MEDIUM,NVD-CWE-Other,,ATRIUM Cassandra NNTP Server,1.10,denial of service,,remote,NNTP,,,,
841,CVE-2000-0342,,5.0,MEDIUM,NVD-CWE-Other,Windows,Eudora 4.x,4.x,code execution (of attachments),,remote,,,,Yes,Eudora
842,CVE-2000-0343,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
843,CVE-2000-0344,,5.0,MEDIUM,NVD-CWE-Other,Linux,knfsd NFS server,2.2.x,denial of service,,remote,NFS,,,,
844,CVE-2000-0345,,2.1,LOW,NVD-CWE-Other,,,,,,,,,,,
845,CVE-2000-0346,,5.0,MEDIUM,NVD-CWE-Other,,AppleShare IP,6.1 and later,read potentially sensitive information,,remote,web server,,,,Apple
846,CVE-2000-0347,,5.0,MEDIUM,NVD-CWE-Other,"Windows 95, Windows 98",NetBIOS,,denial of service,,remote,NetBIOS,,,,Microsoft
847,CVE-2000-0348,,10.0,HIGH,NVD-CWE-Other,SCO UnixWare,Sendmail configuration file sendmail.cf,7.1.0 and earlier,gain root privileges,,,,,,,SCO
848,CVE-2000-0349,,5.0,MEDIUM,NVD-CWE-Other,SCO UnixWare,passthru driver,7.1.0,denial of service,,,,,,,SCO
849,CVE-2000-0350,,5.0,MEDIUM,NVD-CWE-Other,,NetworkICE ICEcap,2.0.23 and earlier,"bypass weak authentication, post unencrypted events",,remote,,No,,,NetworkICE
850,CVE-2000-0351,,4.6,MEDIUM,NVD-CWE-Other,SCO UnixWare,packaging commands,7.1.0,add or remove software packages,,local,,,insecure,,SCO
851,CVE-2000-0352,,10.0,HIGH,NVD-CWE-Other,,Pine,before 4.21,arbitrary commands execution,,remote,,,,,
852,CVE-2000-0353,,10.0,HIGH,NVD-CWE-Other,,Pine,4.x,arbitrary commands execution,,remote,,,,Yes,
853,CVE-2000-0354,,5.0,MEDIUM,NVD-CWE-Other,Linux,mirror,2.8.x,create files,,remote,,,,,
854,CVE-2000-0355,,7.5,HIGH,NVD-CWE-Other,,pg and pb in SuSE pbpg package,1.x,read arbitrary files,,,,,,,SuSE
855,CVE-2000-0356,,4.6,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
856,CVE-2000-0357,,7.5,HIGH,NVD-CWE-Other,Red Hat Linux,"ORBit, esound",6.1,authentication keys guessing,,local,,,user,,Red Hat
857,CVE-2000-0358,,5.0,MEDIUM,NVD-CWE-Other,Red Hat Linux,ORBit and gnome-session,6.1,crash a program,,remote,,,,,
858,CVE-2000-0359,,10.0,HIGH,NVD-CWE-Other,,Trivial HTTP (THTTPd),,"denial of service, arbitrary commands execution",,remote,HTTP,,,,
859,CVE-2000-0360,,5.0,MEDIUM,NVD-CWE-Other,,,,,,,,,,,
860,CVE-2000-0361,,2.1,LOW,NVD-CWE-Other,,PPP wvdial.lxdialog script in wvdial,1.4 and earlier,access to login and password information,,local,,No,in the dialout group,,
861,CVE-2000-0362,,7.2,HIGH,NVD-CWE-Other,Linux,cdwtools,093 and earlier,local users to gain root privileges,,local,,,,,
862,CVE-2000-0363,,6.2,MEDIUM,NVD-CWE-Other,Linux,cdwtools,093 and earlier,local users can gain root privileges,,local,,No,,,
863,CVE-2000-0364,,4.6,MEDIUM,NVD-CWE-Other,Red Hat Linux,screen and rxvt,6.0,allows local users to write to other ttys,,local,,No,,,
864,CVE-2000-0365,,4.6,MEDIUM,NVD-CWE-Other,Red Hat Linux,/dev/pts file system,6.0,local users to write to other tty devices,,local,,,,,Red Hat
865,CVE-2000-0366,,2.1,LOW,NVD-CWE-Other,Debian GNU/Linux,dump,2.1,modify the ownership of arbitrary files,,local,,,,,
866,CVE-2000-0367,,7.2,HIGH,NVD-CWE-Other,Debian GNU/Linux,eterm,0.8.8,gain root privileges,,,,,,,
867,CVE-2000-0368,,2.1,LOW,CWE-200,,,,,,,,,,,
868,CVE-2000-0369,,5.0,MEDIUM,NVD-CWE-Other,Caldera Linux,IDENT server,2.3,denial of service,,remote,IDENT,,,,
869,CVE-2000-0370,,10.0,HIGH,NVD-CWE-Other,Caldera Linux,smail,,code execution,,remote,,,,,
870,CVE-2000-0371,,1.2,LOW,NVD-CWE-Other,,libmediatool library used for the KDE mediatool,,arbitrary files creation,,local,,No,,,
871,CVE-2000-0372,,7.2,HIGH,NVD-CWE-Other,,Caldera rmt command in the dump package,0.4b4,code execution and gaining root privileges,,local,,No,,No,Caldera
872,CVE-2000-0373,,7.2,HIGH,NVD-CWE-Other,,KDE kvt terminal program,,local users can gain root privileges,,local,,No,,,KDE
873,CVE-2000-0374,,10.0,HIGH,NVD-CWE-Other,Linux,kdm,,"obtain sensitive information, bypass additional access restrictions",,remote,XDMCP,,,,"Caldera, Mandrake"
874,CVE-2000-0375,,2.1,LOW,NVD-CWE-Other,FreeBSD,kernel,3.2,modify arbitrary files,,local,,,,,
875,CVE-2000-0376,,10.0,HIGH,NVD-CWE-Other,,HTTP proxy server for the i-drive Filo software,,arbitrary commands execution,,remote,HTTP,,,,i-drive
876,CVE-2000-0377,,5.0,MEDIUM,NVD-CWE-Other,Windows NT 4.0,Remote Registry server,,denial of service,,local,,Yes,local authenticated users,,
877,CVE-2000-0378,,7.2,HIGH,NVD-CWE-Other,Linux,pam_console PAM module,,"privilege escalation, information disclosure",,local,,Yes,user,No,
878,CVE-2000-0379,,3.6,LOW,NVD-CWE-Other,,Netopia R9100 router,,modifying SNMP tables,Netopia R9100 router,,SNMP,Yes,authenticated users,,Netopia
879,CVE-2000-0380,,7.1,HIGH,CWE-20,,IOS HTTP service,11.1 through 12.1,denial of service,Cisco routers and switches,remote,HTTP,,,,Cisco
880,CVE-2000-0381,,6.4,MEDIUM,NVD-CWE-Other,,Gossamer Threads DBMan db.cgi CGI script,,view environmental variables and setup information,,remote,,,,,Gossamer Threads
881,CVE-2000-0382,,2.6,LOW,NVD-CWE-Other,,ColdFusion ClusterCATS,,sensitive information disclosure,,,HTTP,,,,ColdFusion
882,CVE-2000-0383,,5.0,MEDIUM,NVD-CWE-Other,,AOL Instant Messenger,,file path disclosure,,remote,,,,,AOL
883,CVE-2000-0384,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
884,CVE-2000-0385,,5.0,MEDIUM,NVD-CWE-Other,,FileMaker Pro 5 Web Companion,5,bypass Field-Level database security restrictions,,remote,XML publishing or email,,,,FileMaker
885,CVE-2000-0386,,7.5,HIGH,NVD-CWE-Other,,FileMaker Pro 5 Web Companion,5,sending anonymous or forged email,,remote,,No,,,FileMaker
886,CVE-2000-0387,,2.1,LOW,NVD-CWE-Other,FreeBSD,makelev program in the golddig game,,arbitrary file overwrite,,local,,No,,,
887,CVE-2000-0388,,7.5,HIGH,NVD-CWE-Other,FreeBSD,libmytinfo library,,code execution,,local,,No,,Yes,
888,CVE-2000-0389,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
889,CVE-2000-0390,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
890,CVE-2000-0391,,10.0,HIGH,NVD-CWE-Other,,,,,,,,,,,
891,CVE-2000-0392,,7.2,HIGH,NVD-CWE-Other,,,,,,,,,,,
892,CVE-2000-0393,,7.2,HIGH,NVD-CWE-Other,,KDE kscd program,,privilege escalation,,local,,No,,Yes,KDE
893,CVE-2000-0394,,5.0,MEDIUM,NVD-CWE-Other,,NetProwler,3.0,denial of service,,remote,IP,,,,
894,CVE-2000-0395,,5.0,MEDIUM,NVD-CWE-Other,,CProxy,3.3,denial of service,,remote,HTTP,,,,
895,CVE-2000-0396,,5.0,MEDIUM,NVD-CWE-Other,,add.exe program in Carello shopping cart software,,"file duplication, potential for reading source code",,remote,,,,,
896,CVE-2000-0397,,5.0,MEDIUM,NVD-CWE-Other,,EMURL web-based email account software,,access a user's email account,,remote,,No,,No,
897,CVE-2000-0398,,10.0,HIGH,NVD-CWE-Other,,wconsole.dll in Rockliffe MailSite Management Agent,,arbitrary commands execution,,remote,HTTP,,,,Rockliffe
898,CVE-2000-0399,,5.0,MEDIUM,NVD-CWE-Other,,MDaemon POP server,,denial of service,,remote,POP,,,,MDaemon
